,Day Ahead LMP,Real Time LMP
2018-01-28 17:00:00,48.98,34.61
2018-01-28 18:00:00,47.07,35.4
2018-01-28 19:00:00,40.49,39.69
2018-01-28 20:00:00,31.95,31.6
2018-01-28 21:00:00,35.29,26.54
2018-01-28 22:00:00,30.12,24.24
2018-01-28 23:00:00,27.67,18.03
2018-01-29 00:00:00,30.53,0.04
2018-01-29 01:00:00,29.93,-3.66
2018-01-29 02:00:00,30.48,22.29
2018-01-29 03:00:00,30.45,27.21
2018-01-29 04:00:00,28.64,39.57
2018-01-29 05:00:00,30.51,52.87
2018-01-29 06:00:00,39.59,36.13
2018-01-29 07:00:00,49.39,56.34
2018-01-29 08:00:00,43.46,33.87
2018-01-29 09:00:00,49.44,30.48
2018-01-29 10:00:00,56.52,31.81
2018-01-29 11:00:00,58.21,33.09
2018-01-29 12:00:00,57.87,31.06
2018-01-29 13:00:00,53.92,31.14
2018-01-29 14:00:00,51.72,33.85
2018-01-29 15:00:00,54.51,41.9
2018-01-29 16:00:00,65.06,40.83
2018-01-29 17:00:00,98.84,59.1
2018-01-29 18:00:00,98.84,49.2
2018-01-29 19:00:00,87.53,46.1
2018-01-29 20:00:00,60.16,42.97
2018-01-29 21:00:00,50.43,31.57
2018-01-29 22:00:00,43.74,29.54
2018-01-29 23:00:00,46.7,22.79
2018-01-30 00:00:00,63.03,87.03
2018-01-30 01:00:00,58.31,57.15
2018-01-30 02:00:00,57.39,55.93
2018-01-30 03:00:00,49.31,48.02
2018-01-30 04:00:00,54.01,78.39
2018-01-30 05:00:00,58.84,108.07
2018-01-30 06:00:00,83.69,74.11
2018-01-30 07:00:00,96.28,113.46
2018-01-30 08:00:00,92.21,122.49
2018-01-30 09:00:00,102.03,120.47
2018-01-30 10:00:00,112.61,121.84
2018-01-30 11:00:00,112.2,124.76
2018-01-30 12:00:00,108.25,111.95
2018-01-30 13:00:00,108.31,117.9
2018-01-30 14:00:00,105.37,113.26
2018-01-30 15:00:00,107.23,100.46
2018-01-30 16:00:00,122.36,100.37
2018-01-30 17:00:00,142.29,113.4
2018-01-30 18:00:00,126.51,135.54
2018-01-30 19:00:00,114.91,147.5
2018-01-30 20:00:00,104.32,143.34
2018-01-30 21:00:00,97.17,97.52
2018-01-30 22:00:00,82.28,73.54
2018-01-30 23:00:00,95.66,90.5
2018-01-31 00:00:00,95.53,98.43
2018-01-31 01:00:00,103.21,120.61
2018-01-31 02:00:00,95.68,90.14
2018-01-31 03:00:00,95.74,92.74
2018-01-31 04:00:00,92.87,107.47
2018-01-31 05:00:00,113.09,141.24
2018-01-31 06:00:00,113.45,124.3
2018-01-31 07:00:00,115.78,108.75
2018-01-31 08:00:00,111.65,105.18
2018-01-31 09:00:00,102.7,90.02
2018-01-31 10:00:00,97.04,67.59
2018-01-31 11:00:00,89.99,61.1
2018-01-31 12:00:00,89.95,59.46
2018-01-31 13:00:00,85.18,56.65
2018-01-31 14:00:00,83.45,54.4
2018-01-31 15:00:00,85.26,69.39
2018-01-31 16:00:00,98.47,106.34
2018-01-31 17:00:00,130.83,113.63
2018-01-31 18:00:00,120.78,127.69
2018-01-31 19:00:00,111.8,114.82
2018-01-31 20:00:00,91.77,105.1
2018-01-31 21:00:00,71.63,68.36
2018-01-31 22:00:00,67.17,72.67
2018-01-31 23:00:00,86.8,138.56
2018-02-01 00:00:00,68.91,113.85
2018-02-01 01:00:00,58.39,113.48
2018-02-01 02:00:00,56.4,96.35
2018-02-01 03:00:00,55.77,99.02
2018-02-01 04:00:00,57.99,130.73
2018-02-01 05:00:00,65.56,94.28
2018-02-01 06:00:00,81.52,113.26
2018-02-01 07:00:00,90.14,147.25
2018-02-01 08:00:00,85.21,105.95
2018-02-01 09:00:00,84.85,73.43
2018-02-01 10:00:00,59.82,55.81
2018-02-01 11:00:00,59.11,49.1
2018-02-01 12:00:00,61.05,47.5
2018-02-01 13:00:00,58.1,43.36
2018-02-01 14:00:00,55.42,44.91
2018-02-01 15:00:00,55.53,50.1
2018-02-01 16:00:00,57.24,57.37
2018-02-01 17:00:00,73.78,74.06
2018-02-01 18:00:00,65.71,55.48
2018-02-01 19:00:00,56.03,53.33
2018-02-01 20:00:00,55.11,48.11
2018-02-01 21:00:00,46.25,43.11
2018-02-01 22:00:00,49.06,42.45
2018-02-01 23:00:00,40.54,38.79
2018-02-02 00:00:00,55.84,52.2
2018-02-02 01:00:00,53.44,53.68
2018-02-02 02:00:00,51.01,49.44
2018-02-02 03:00:00,52.42,49.88
2018-02-02 04:00:00,54.2,52.39
2018-02-02 05:00:00,56.77,48.29
2018-02-02 06:00:00,62.58,48.23
2018-02-02 07:00:00,55.5,43.42
2018-02-02 08:00:00,55.94,49.13
2018-02-02 09:00:00,55.57,50.65
2018-02-02 10:00:00,78.01,88.92
2018-02-02 11:00:00,79.44,78.36
2018-02-02 12:00:00,76.4,75.38
2018-02-02 13:00:00,80.94,75.9
2018-02-02 14:00:00,76.52,75.45
2018-02-02 15:00:00,78.35,72.75
2018-02-02 16:00:00,83.33,76.43
2018-02-02 17:00:00,117.59,85.56
2018-02-02 18:00:00,122.35,87.34
2018-02-02 19:00:00,112.73,80.85
2018-02-02 20:00:00,106.33,84.9
2018-02-02 21:00:00,88.06,80.22
2018-02-02 22:00:00,90.67,86.81
2018-02-02 23:00:00,77.9,73.67
2018-02-03 00:00:00,91.88,85.13
2018-02-03 01:00:00,84.94,78.26
2018-02-03 02:00:00,84.93,59.84
2018-02-03 03:00:00,86.26,60.47
2018-02-03 04:00:00,84.93,66.13
2018-02-03 05:00:00,92.27,62.62
2018-02-03 06:00:00,84.35,82.36
2018-02-03 07:00:00,92.94,89.11
2018-02-03 08:00:00,96.38,104.81
2018-02-03 09:00:00,106.64,83.42
2018-02-03 10:00:00,78.95,77.67
2018-02-03 11:00:00,72.81,67.67
2018-02-03 12:00:00,69.88,52.89
2018-02-03 13:00:00,69.74,47.1
2018-02-03 14:00:00,65.11,51.3
2018-02-03 15:00:00,68.55,53.43
2018-02-03 16:00:00,72.15,75.96
2018-02-03 17:00:00,99.54,100.37
2018-02-03 18:00:00,91.18,87.8
2018-02-03 19:00:00,73.24,88.65
2018-02-03 20:00:00,70.17,101.28
2018-02-03 21:00:00,69.68,89.3
2018-02-03 22:00:00,65.08,90.19
2018-02-03 23:00:00,56.0,65.02
2018-02-04 00:00:00,72.94,91.32
2018-02-04 01:00:00,61.88,127.31
2018-02-04 02:00:00,57.82,103.99
2018-02-04 03:00:00,57.51,108.18
2018-02-04 04:00:00,57.45,77.37
2018-02-04 05:00:00,59.61,62.01
2018-02-04 06:00:00,57.49,144.23
2018-02-04 07:00:00,78.86,138.39
2018-02-04 08:00:00,56.11,60.67
2018-02-04 09:00:00,59.25,57.42
2018-02-04 10:00:00,58.54,74.93
2018-02-04 11:00:00,62.69,58.88
2018-02-04 12:00:00,56.26,67.55
2018-02-04 13:00:00,53.69,67.99
2018-02-04 14:00:00,53.31,69.63
2018-02-04 15:00:00,53.43,94.52
2018-02-04 16:00:00,59.39,92.43
2018-02-04 17:00:00,81.13,92.57
2018-02-04 18:00:00,58.54,70.22
2018-02-04 19:00:00,53.57,45.53
2018-02-04 20:00:00,50.02,31.57
2018-02-04 21:00:00,50.04,38.52
2018-02-04 22:00:00,39.19,45.63
2018-02-04 23:00:00,38.96,71.93
2018-02-05 00:00:00,49.76,48.8
2018-02-05 01:00:00,50.21,42.67
2018-02-05 02:00:00,55.16,53.82
2018-02-05 03:00:00,50.3,48.42
2018-02-05 04:00:00,49.71,48.68
2018-02-05 05:00:00,58.19,50.26
2018-02-05 06:00:00,54.0,49.62
2018-02-05 07:00:00,64.23,50.13
2018-02-05 08:00:00,56.04,45.36
2018-02-05 09:00:00,55.17,43.82
2018-02-05 10:00:00,60.23,41.34
2018-02-05 11:00:00,58.46,26.67
2018-02-05 12:00:00,59.44,21.9
2018-02-05 13:00:00,58.56,18.56
2018-02-05 14:00:00,59.87,28.6
2018-02-05 15:00:00,60.8,43.56
2018-02-05 16:00:00,71.92,50.39
2018-02-05 17:00:00,90.75,67.54
2018-02-05 18:00:00,97.13,68.03
2018-02-05 19:00:00,87.93,62.74
2018-02-05 20:00:00,85.75,57.73
2018-02-05 21:00:00,76.73,53.25
2018-02-05 22:00:00,58.38,45.04
2018-02-05 23:00:00,69.33,37.49
2018-02-06 00:00:00,76.79,50.45
2018-02-06 01:00:00,83.22,58.34
2018-02-06 02:00:00,66.34,56.2
2018-02-06 03:00:00,69.02,56.46
2018-02-06 04:00:00,74.98,63.08
2018-02-06 05:00:00,74.8,84.6
2018-02-06 06:00:00,85.56,68.7
2018-02-06 07:00:00,95.82,76.24
2018-02-06 08:00:00,96.08,71.35
2018-02-06 09:00:00,90.32,79.32
2018-02-06 10:00:00,82.34,80.42
2018-02-06 11:00:00,69.81,71.8
2018-02-06 12:00:00,60.94,66.99
2018-02-06 13:00:00,57.1,71.47
2018-02-06 14:00:00,59.09,71.1
2018-02-06 15:00:00,57.26,71.1
2018-02-06 16:00:00,68.43,80.16
2018-02-06 17:00:00,85.11,97.43
2018-02-06 18:00:00,89.12,102.72
2018-02-06 19:00:00,75.94,105.5
2018-02-06 20:00:00,70.58,91.61
2018-02-06 21:00:00,58.67,83.1
2018-02-06 22:00:00,55.57,75.06
2018-02-06 23:00:00,58.11,74.57
2018-02-07 00:00:00,52.33,49.23
2018-02-07 01:00:00,52.48,57.34
2018-02-07 02:00:00,52.02,54.53
2018-02-07 03:00:00,52.32,54.53
2018-02-07 04:00:00,66.13,57.79
2018-02-07 05:00:00,63.69,51.03
2018-02-07 06:00:00,67.33,56.85
2018-02-07 07:00:00,71.12,66.54
2018-02-07 08:00:00,77.66,56.94
2018-02-07 09:00:00,80.35,56.77
2018-02-07 10:00:00,79.19,65.04
2018-02-07 11:00:00,79.19,80.31
2018-02-07 12:00:00,71.52,72.35
2018-02-07 13:00:00,68.69,69.9
2018-02-07 14:00:00,66.4,68.35
2018-02-07 15:00:00,68.5,67.3
2018-02-07 16:00:00,73.25,66.83
2018-02-07 17:00:00,91.92,64.92
2018-02-07 18:00:00,85.01,61.08
2018-02-07 19:00:00,70.29,58.73
2018-02-07 20:00:00,66.12,59.14
2018-02-07 21:00:00,62.25,54.34
2018-02-07 22:00:00,58.09,43.14
2018-02-07 23:00:00,55.77,11.02
2018-02-08 00:00:00,44.53,36.99
2018-02-08 01:00:00,49.26,38.02
2018-02-08 02:00:00,45.21,26.29
2018-02-08 03:00:00,44.55,41.15
2018-02-08 04:00:00,45.78,47.69
2018-02-08 05:00:00,55.62,45.39
2018-02-08 06:00:00,77.31,78.68
2018-02-08 07:00:00,71.78,62.35
2018-02-08 08:00:00,67.07,58.31
2018-02-08 09:00:00,67.28,55.04
2018-02-08 10:00:00,67.36,50.98
2018-02-08 11:00:00,64.16,46.26
2018-02-08 12:00:00,60.23,25.97
2018-02-08 13:00:00,58.28,7.54
2018-02-08 14:00:00,59.36,42.07
2018-02-08 15:00:00,60.23,50.51
2018-02-08 16:00:00,67.7,51.1
2018-02-08 17:00:00,90.87,58.23
2018-02-08 18:00:00,93.14,64.02
2018-02-08 19:00:00,85.1,60.36
2018-02-08 20:00:00,75.65,61.5
2018-02-08 21:00:00,65.52,59.81
2018-02-08 22:00:00,61.39,69.89
2018-02-08 23:00:00,61.73,53.02
2018-02-09 00:00:00,56.27,49.38
2018-02-09 01:00:00,51.96,41.58
2018-02-09 02:00:00,50.19,42.63
2018-02-09 03:00:00,51.4,45.88
2018-02-09 04:00:00,56.33,51.96
2018-02-09 05:00:00,64.37,55.01
2018-02-09 06:00:00,71.68,48.75
2018-02-09 07:00:00,67.47,51.62
2018-02-09 08:00:00,64.61,57.91
2018-02-09 09:00:00,65.03,58.88
2018-02-09 10:00:00,60.13,48.66
2018-02-09 11:00:00,55.29,45.05
2018-02-09 12:00:00,53.18,45.35
2018-02-09 13:00:00,50.65,46.63
2018-02-09 14:00:00,50.57,47.41
2018-02-09 15:00:00,50.68,48.78
2018-02-09 16:00:00,53.3,49.02
2018-02-09 17:00:00,64.2,52.97
2018-02-09 18:00:00,57.07,53.49
2018-02-09 19:00:00,56.95,52.66
2018-02-09 20:00:00,51.55,51.3
2018-02-09 21:00:00,49.25,48.19
2018-02-09 22:00:00,43.21,48.85
2018-02-09 23:00:00,43.5,39.77
2018-02-10 00:00:00,42.89,40.14
2018-02-10 01:00:00,42.98,44.01
2018-02-10 02:00:00,42.52,41.93
2018-02-10 03:00:00,44.65,43.59
2018-02-10 04:00:00,42.04,46.5
2018-02-10 05:00:00,36.62,37.74
2018-02-10 06:00:00,35.08,33.96
2018-02-10 07:00:00,41.22,41.47
2018-02-10 08:00:00,43.7,43.99
2018-02-10 09:00:00,50.95,47.58
2018-02-10 10:00:00,44.97,38.11
2018-02-10 11:00:00,39.2,30.75
2018-02-10 12:00:00,34.97,24.42
2018-02-10 13:00:00,34.86,24.7
2018-02-10 14:00:00,30.3,23.79
2018-02-10 15:00:00,33.79,24.06
2018-02-10 16:00:00,35.25,27.16
2018-02-10 17:00:00,44.09,28.74
2018-02-10 18:00:00,44.25,29.45
2018-02-10 19:00:00,34.97,26.4
2018-02-10 20:00:00,31.51,22.06
2018-02-10 21:00:00,28.05,23.88
2018-02-10 22:00:00,23.9,23.41
2018-02-10 23:00:00,20.63,23.2
2018-02-11 00:00:00,25.32,20.62
2018-02-11 01:00:00,27.15,21.03
2018-02-11 02:00:00,31.76,26.34
2018-02-11 03:00:00,26.93,23.2
2018-02-11 04:00:00,26.83,24.99
2018-02-11 05:00:00,27.44,24.82
2018-02-11 06:00:00,28.72,22.22
2018-02-11 07:00:00,25.46,24.25
2018-02-11 08:00:00,26.59,22.5
2018-02-11 09:00:00,29.98,31.82
2018-02-11 10:00:00,30.28,37.88
2018-02-11 11:00:00,33.08,38.7
2018-02-11 12:00:00,33.33,38.64
2018-02-11 13:00:00,33.8,44.77
2018-02-11 14:00:00,30.48,30.1
2018-02-11 15:00:00,29.18,25.03
2018-02-11 16:00:00,35.43,31.77
2018-02-11 17:00:00,38.63,41.18
2018-02-11 18:00:00,38.63,40.64
2018-02-11 19:00:00,33.95,27.01
2018-02-11 20:00:00,30.62,24.44
2018-02-11 21:00:00,27.35,22.59
2018-02-11 22:00:00,24.56,29.54
2018-02-11 23:00:00,22.8,17.29
2018-02-12 00:00:00,18.87,16.64
2018-02-12 01:00:00,17.28,5.65
2018-02-12 02:00:00,15.58,-5.17
2018-02-12 03:00:00,14.15,-35.35
2018-02-12 04:00:00,15.23,-12.06
2018-02-12 05:00:00,24.02,15.5
2018-02-12 06:00:00,29.18,25.93
2018-02-12 07:00:00,28.86,30.97
2018-02-12 08:00:00,26.41,22.42
2018-02-12 09:00:00,26.59,21.54
2018-02-12 10:00:00,28.92,27.19
2018-02-12 11:00:00,28.88,26.9
2018-02-12 12:00:00,27.64,22.6
2018-02-12 13:00:00,27.57,20.86
2018-02-12 14:00:00,26.91,-5.86
2018-02-12 15:00:00,28.8,3.14
2018-02-12 16:00:00,34.9,17.15
2018-02-12 17:00:00,45.0,27.92
2018-02-12 18:00:00,46.46,37.95
2018-02-12 19:00:00,41.19,33.17
2018-02-12 20:00:00,39.5,28.15
2018-02-12 21:00:00,36.65,24.05
2018-02-12 22:00:00,35.08,21.92
2018-02-12 23:00:00,30.72,10.2
2018-02-13 00:00:00,30.23,29.74
2018-02-13 01:00:00,26.31,20.82
2018-02-13 02:00:00,25.9,13.63
2018-02-13 03:00:00,26.05,20.37
2018-02-13 04:00:00,29.85,31.53
2018-02-13 05:00:00,41.72,29.43
2018-02-13 06:00:00,51.26,33.31
2018-02-13 07:00:00,53.09,40.15
2018-02-13 08:00:00,51.41,30.11
2018-02-13 09:00:00,49.01,22.09
2018-02-13 10:00:00,51.77,23.5
2018-02-13 11:00:00,43.4,21.93
2018-02-13 12:00:00,36.96,17.36
2018-02-13 13:00:00,36.99,19.9
2018-02-13 14:00:00,36.44,22.95
2018-02-13 15:00:00,36.77,27.96
2018-02-13 16:00:00,41.41,30.43
2018-02-13 17:00:00,51.5,34.55
2018-02-13 18:00:00,51.59,33.91
2018-02-13 19:00:00,52.1,33.78
2018-02-13 20:00:00,45.03,32.24
2018-02-13 21:00:00,37.89,28.63
2018-02-13 22:00:00,33.1,23.5
2018-02-13 23:00:00,33.2,22.14
2018-02-14 00:00:00,25.17,19.43
2018-02-14 01:00:00,22.87,16.47
2018-02-14 02:00:00,21.18,17.02
2018-02-14 03:00:00,20.6,15.79
2018-02-14 04:00:00,23.68,19.34
2018-02-14 05:00:00,37.36,36.99
2018-02-14 06:00:00,40.65,43.93
2018-02-14 07:00:00,43.95,40.29
2018-02-14 08:00:00,41.25,34.29
2018-02-14 09:00:00,39.12,32.67
2018-02-14 10:00:00,31.66,28.9
2018-02-14 11:00:00,29.16,24.12
2018-02-14 12:00:00,25.28,20.05
2018-02-14 13:00:00,24.98,19.66
2018-02-14 14:00:00,22.37,18.38
2018-02-14 15:00:00,22.73,18.69
2018-02-14 16:00:00,26.77,19.64
2018-02-14 17:00:00,39.08,22.55
2018-02-14 18:00:00,35.77,34.84
2018-02-14 19:00:00,31.96,25.67
2018-02-14 20:00:00,28.95,23.15
2018-02-14 21:00:00,25.01,18.82
2018-02-14 22:00:00,22.96,18.18
2018-02-14 23:00:00,23.21,17.93
2018-02-15 00:00:00,20.05,17.18
2018-02-15 01:00:00,19.81,17.69
2018-02-15 02:00:00,19.73,17.12
2018-02-15 03:00:00,19.73,17.52
2018-02-15 04:00:00,19.86,17.66
2018-02-15 05:00:00,20.29,18.22
2018-02-15 06:00:00,30.0,26.96
2018-02-15 07:00:00,32.85,33.55
2018-02-15 08:00:00,26.55,23.75
2018-02-15 09:00:00,25.86,20.06
2018-02-15 10:00:00,27.94,20.11
2018-02-15 11:00:00,25.5,23.26
2018-02-15 12:00:00,23.08,20.65
2018-02-15 13:00:00,21.31,19.37
2018-02-15 14:00:00,21.29,19.45
2018-02-15 15:00:00,20.33,19.23
2018-02-15 16:00:00,23.5,19.27
2018-02-15 17:00:00,30.62,19.95
2018-02-15 18:00:00,29.81,20.98
2018-02-15 19:00:00,24.59,27.88
2018-02-15 20:00:00,21.63,19.2
2018-02-15 21:00:00,19.81,18.08
2018-02-15 22:00:00,17.03,1.32
2018-02-15 23:00:00,18.24,-22.83
2018-02-16 00:00:00,17.4,10.11
2018-02-16 01:00:00,15.26,15.76
2018-02-16 02:00:00,14.49,9.79
2018-02-16 03:00:00,15.12,14.67
2018-02-16 04:00:00,14.47,17.76
2018-02-16 05:00:00,18.02,25.82
2018-02-16 06:00:00,20.17,26.87
2018-02-16 07:00:00,20.01,29.84
2018-02-16 08:00:00,20.74,29.48
2018-02-16 09:00:00,26.04,29.99
2018-02-16 10:00:00,25.79,35.59
2018-02-16 11:00:00,26.81,33.06
2018-02-16 12:00:00,23.11,35.26
2018-02-16 13:00:00,22.0,39.53
2018-02-16 14:00:00,21.05,30.44
2018-02-16 15:00:00,21.38,41.17
2018-02-16 16:00:00,23.17,51.78
2018-02-16 17:00:00,28.27,48.02
2018-02-16 18:00:00,30.82,31.62
2018-02-16 19:00:00,28.08,41.55
2018-02-16 20:00:00,26.31,22.38
2018-02-16 21:00:00,23.8,21.33
2018-02-16 22:00:00,23.41,21.15
2018-02-16 23:00:00,23.25,18.92
2018-02-17 00:00:00,27.35,18.73
2018-02-17 01:00:00,21.9,19.14
2018-02-17 02:00:00,20.86,18.62
2018-02-17 03:00:00,20.95,19.15
2018-02-17 04:00:00,21.66,19.74
2018-02-17 05:00:00,21.75,22.12
2018-02-17 06:00:00,22.11,21.76
2018-02-17 07:00:00,26.25,23.2
2018-02-17 08:00:00,29.46,19.91
2018-02-17 09:00:00,26.72,17.12
2018-02-17 10:00:00,27.61,17.3
2018-02-17 11:00:00,27.5,17.67
2018-02-17 12:00:00,25.25,16.83
2018-02-17 13:00:00,21.81,16.66
2018-02-17 14:00:00,24.25,19.51
2018-02-17 15:00:00,25.24,22.38
2018-02-17 16:00:00,29.66,35.66
2018-02-17 17:00:00,40.49,45.99
2018-02-17 18:00:00,42.13,39.12
2018-02-17 19:00:00,30.6,36.07
2018-02-17 20:00:00,29.21,34.55
2018-02-17 21:00:00,26.64,42.01
2018-02-17 22:00:00,26.47,46.36
2018-02-17 23:00:00,21.22,52.27
2018-02-18 00:00:00,20.62,52.33
2018-02-18 01:00:00,19.69,46.5
2018-02-18 02:00:00,17.76,32.05
2018-02-18 03:00:00,18.26,23.76
2018-02-18 04:00:00,19.82,26.07
2018-02-18 05:00:00,20.02,29.6
2018-02-18 06:00:00,20.55,106.28
2018-02-18 07:00:00,20.22,30.12
2018-02-18 08:00:00,20.06,21.58
2018-02-18 09:00:00,20.66,27.61
2018-02-18 10:00:00,22.1,30.58
2018-02-18 11:00:00,20.56,25.19
2018-02-18 12:00:00,20.22,18.66
2018-02-18 13:00:00,20.49,18.99
2018-02-18 14:00:00,20.26,18.11
2018-02-18 15:00:00,20.21,17.84
2018-02-18 16:00:00,21.29,19.13
2018-02-18 17:00:00,31.43,26.56
2018-02-18 18:00:00,35.92,38.64
2018-02-18 19:00:00,29.37,40.58
2018-02-18 20:00:00,26.18,31.8
2018-02-18 21:00:00,20.8,24.0
2018-02-18 22:00:00,20.48,18.44
2018-02-18 23:00:00,18.77,18.17
2018-02-19 00:00:00,20.03,19.37
2018-02-19 01:00:00,20.22,22.0
2018-02-19 02:00:00,19.9,22.41
2018-02-19 03:00:00,20.09,20.98
2018-02-19 04:00:00,20.0,23.27
2018-02-19 05:00:00,20.27,27.72
2018-02-19 06:00:00,20.39,38.92
2018-02-19 07:00:00,22.79,29.21
2018-02-19 08:00:00,26.47,34.86
2018-02-19 09:00:00,26.46,20.66
2018-02-19 10:00:00,26.27,20.75
2018-02-19 11:00:00,27.13,18.59
2018-02-19 12:00:00,23.88,18.66
2018-02-19 13:00:00,22.86,18.83
2018-02-19 14:00:00,22.86,27.72
2018-02-19 15:00:00,20.24,24.1
2018-02-19 16:00:00,23.29,31.87
2018-02-19 17:00:00,30.14,33.77
2018-02-19 18:00:00,31.85,26.78
2018-02-19 19:00:00,29.96,26.04
2018-02-19 20:00:00,24.64,22.91
2018-02-19 21:00:00,21.01,23.22
2018-02-19 22:00:00,20.18,19.81
2018-02-19 23:00:00,17.56,18.05
2018-02-20 00:00:00,18.35,17.86
2018-02-20 01:00:00,18.07,17.45
2018-02-20 02:00:00,15.43,17.85
2018-02-20 03:00:00,15.22,18.61
2018-02-20 04:00:00,17.47,17.23
2018-02-20 05:00:00,19.28,19.58
2018-02-20 06:00:00,24.03,24.69
2018-02-20 07:00:00,27.91,25.18
2018-02-20 08:00:00,24.47,20.88
2018-02-20 09:00:00,25.3,21.68
2018-02-20 10:00:00,28.01,20.25
2018-02-20 11:00:00,26.34,18.95
2018-02-20 12:00:00,25.65,18.07
2018-02-20 13:00:00,24.59,17.52
2018-02-20 14:00:00,24.5,17.68
2018-02-20 15:00:00,25.5,18.02
2018-02-20 16:00:00,26.29,18.99
2018-02-20 17:00:00,32.45,24.98
2018-02-20 18:00:00,33.13,28.11
2018-02-20 19:00:00,28.06,22.55
2018-02-20 20:00:00,23.6,19.32
2018-02-20 21:00:00,20.89,18.74
2018-02-20 22:00:00,18.85,19.56
2018-02-20 23:00:00,17.91,16.46
2018-02-21 00:00:00,17.91,16.86
2018-02-21 01:00:00,17.89,18.08
2018-02-21 02:00:00,17.71,18.98
2018-02-21 03:00:00,17.04,18.04
2018-02-21 04:00:00,17.91,19.2
2018-02-21 05:00:00,17.24,18.67
2018-02-21 06:00:00,23.6,20.33
2018-02-21 07:00:00,24.46,24.12
2018-02-21 08:00:00,20.29,23.51
2018-02-21 09:00:00,21.06,18.99
2018-02-21 10:00:00,22.36,17.27
2018-02-21 11:00:00,22.07,16.7
2018-02-21 12:00:00,20.88,16.689999999999998
2018-02-21 13:00:00,20.28,16.68
2018-02-21 14:00:00,19.34,17.13
2018-02-21 15:00:00,19.14,17.82
2018-02-21 16:00:00,21.61,19.2
2018-02-21 17:00:00,31.28,23.16
2018-02-21 18:00:00,31.86,26.58
2018-02-21 19:00:00,26.61,21.24
2018-02-21 20:00:00,21.75,25.27
2018-02-21 21:00:00,17.92,23.71
2018-02-21 22:00:00,18.43,23.43
2018-02-21 23:00:00,19.45,6.77
2018-02-22 00:00:00,16.81,15.95
2018-02-22 01:00:00,16.23,16.33
2018-02-22 02:00:00,14.76,14.09
2018-02-22 03:00:00,15.87,11.74
2018-02-22 04:00:00,16.73,8.76
2018-02-22 05:00:00,20.12,-1.01
2018-02-22 06:00:00,23.07,11.36
2018-02-22 07:00:00,24.13,16.74
2018-02-22 08:00:00,23.79,17.34
2018-02-22 09:00:00,25.67,18.03
2018-02-22 10:00:00,30.47,22.44
2018-02-22 11:00:00,31.07,24.34
2018-02-22 12:00:00,31.25,29.09
2018-02-22 13:00:00,30.28,30.86
2018-02-22 14:00:00,29.3,26.56
2018-02-22 15:00:00,29.85,24.38
2018-02-22 16:00:00,31.83,24.64
2018-02-22 17:00:00,40.95,29.0
2018-02-22 18:00:00,47.07,29.26
2018-02-22 19:00:00,39.4,24.73
2018-02-22 20:00:00,35.23,24.98
2018-02-22 21:00:00,31.05,26.02
2018-02-22 22:00:00,26.58,22.69
2018-02-22 23:00:00,26.56,22.05
2018-02-23 00:00:00,20.49,18.47
2018-02-23 01:00:00,19.47,16.53
2018-02-23 02:00:00,19.31,12.14
2018-02-23 03:00:00,15.28,14.31
2018-02-23 04:00:00,19.72,16.11
2018-02-23 05:00:00,22.36,20.57
2018-02-23 06:00:00,26.21,19.33
2018-02-23 07:00:00,29.53,20.71
2018-02-23 08:00:00,28.12,20.64
2018-02-23 09:00:00,28.11,21.81
2018-02-23 10:00:00,29.42,28.74
2018-02-23 11:00:00,26.96,22.81
2018-02-23 12:00:00,26.28,19.95
2018-02-23 13:00:00,23.12,19.45
2018-02-23 14:00:00,23.16,18.7
2018-02-23 15:00:00,23.25,19.21
2018-02-23 16:00:00,23.1,19.25
2018-02-23 17:00:00,27.74,22.83
2018-02-23 18:00:00,25.21,22.38
2018-02-23 19:00:00,21.7,18.51
2018-02-23 20:00:00,20.28,18.11
2018-02-23 21:00:00,21.28,23.53
2018-02-23 22:00:00,20.3,21.57
2018-02-23 23:00:00,18.18,17.66
2018-02-24 00:00:00,19.61,28.2
2018-02-24 01:00:00,17.83,22.66
2018-02-24 02:00:00,17.29,18.06
2018-02-24 03:00:00,17.86,18.12
2018-02-24 04:00:00,17.18,17.16
2018-02-24 05:00:00,17.17,18.23
2018-02-24 06:00:00,18.0,27.86
2018-02-24 07:00:00,17.64,18.39
2018-02-24 08:00:00,19.81,16.95
2018-02-24 09:00:00,21.18,17.31
2018-02-24 10:00:00,24.49,15.66
2018-02-24 11:00:00,25.35,19.07
2018-02-24 12:00:00,24.42,24.26
2018-02-24 13:00:00,22.43,35.02
2018-02-24 14:00:00,21.66,37.79
2018-02-24 15:00:00,23.59,29.41
2018-02-24 16:00:00,21.94,26.77
2018-02-24 17:00:00,30.75,19.84
2018-02-24 18:00:00,31.82,22.35
2018-02-24 19:00:00,27.14,25.89
2018-02-24 20:00:00,30.59,23.49
2018-02-24 21:00:00,23.37,21.39
2018-02-24 22:00:00,21.61,17.94
2018-02-24 23:00:00,20.02,21.78
2018-02-25 00:00:00,22.11,17.05
2018-02-25 01:00:00,21.98,16.13
2018-02-25 02:00:00,21.56,16.94
2018-02-25 03:00:00,20.47,16.45
2018-02-25 04:00:00,21.87,16.0
2018-02-25 05:00:00,19.82,18.86
2018-02-25 06:00:00,19.81,27.1
2018-02-25 07:00:00,26.03,17.25
2018-02-25 08:00:00,21.0,17.9
2018-02-25 09:00:00,24.26,19.39
